Country;Date;Year;NDVI
Ireland;janv-13;2021;0.657
Ireland;janv-14;2021;0.658
Ireland;janv-15;2021;0.666
Ireland;janv-16;2021;0.675
Ireland;janv-17;2021;0.679
Ireland;janv-18;2021;0.68
Ireland;janv-19;2021;0.679
Ireland;janv-20;2021;0.676
Ireland;janv-21;2021;0.675
Ireland;janv-22;2021;0.673
Ireland;janv-23;2021;0.66
Ireland;janv-24;2021;0.642
Ireland;janv-25;2021;0.648
Ireland;janv-26;2021;0.649
Ireland;janv-27;2021;0.657
Ireland;janv-28;2021;0.656
Ireland;janv-29;2021;0.656
Ireland;janv-30;2021;0.642
Ireland;janv-31;2021;0.633
Ireland;Feb 1;2021;0.632
Ireland;Feb 2;2021;0.687
Ireland;Feb 3;2021;0.674
Ireland;Feb 4;2021;0.673
Ireland;Feb 5;2021;0.673
Ireland;Feb 6;2021;0.674
Ireland;Feb 7;2021;0.66
Ireland;Feb 8;2021;0.674
Ireland;Feb 9;2021;0.676
Ireland;Feb 10;2021;0.68
Ireland;Feb 11;2021;0.68
Ireland;Feb 12;2021;0.676
Ireland;Feb 13;2021;0.676
Ireland;Feb 14;2021;0.677
Ireland;Feb 15;2021;0.679
Ireland;Feb 16;2021;0.678
Ireland;Feb 17;2021;0.678
Ireland;Feb 18;2021;0.682
Ireland;Feb 19;2021;0.684
Ireland;Feb 20;2021;0.683
Ireland;Feb 21;2021;0.685
Ireland;Feb 22;2021;0.682
Ireland;Feb 23;2021;0.682
Ireland;Feb 24;2021;0.682
Ireland;Feb 25;2021;0.682
Ireland;Feb 26;2021;0.683
Ireland;Feb 27;2021;0.682
Ireland;Feb 28;2021;0.68
Ireland;mars-01;2021;0.679
Ireland;mars-02;2021;0.679
Ireland;mars-03;2021;0.68
Ireland;mars-04;2021;0.68
Ireland;mars-05;2021;0.68
Ireland;mars-06;2021;0.679
Ireland;mars-07;2021;0.679
Ireland;mars-08;2021;0.678
Ireland;mars-09;2021;0.683
Ireland;mars-10;2021;0.69
Ireland;mars-11;2021;0.689
Ireland;mars-12;2021;0.685
Ireland;mars-13;2021;0.684
Ireland;mars-14;2021;0.685
Ireland;mars-15;2021;0.685
Ireland;mars-16;2021;0.686
Ireland;mars-17;2021;0.685
Ireland;mars-18;2021;0.685
Ireland;mars-19;2021;0.69
Ireland;mars-20;2021;0.691
Ireland;mars-21;2021;0.691
Ireland;mars-22;2021;0.69
Ireland;mars-23;2021;0.688
Ireland;mars-24;2021;0.688
Ireland;mars-25;2021;0.684
Ireland;mars-26;2021;0.699
Ireland;mars-27;2021;0.702
Ireland;mars-28;2021;0.703
Ireland;mars-29;2021;0.703
Ireland;mars-30;2021;0.703
Ireland;mars-31;2021;0.703
Ireland;Apr 1;2021;0.703
Ireland;Apr 2;2021;0.702
Ireland;Apr 3;2021;0.702
Ireland;Apr 4;2021;0.701
Ireland;Apr 5;2021;0.701
Ireland;Apr 6;2021;0.7
Ireland;Apr 7;2021;0.7
Ireland;Apr 8;2021;0.703
Ireland;Apr 9;2021;0.703
Ireland;Apr 10;2021;0.702
Ireland;Apr 11;2021;0.701
Ireland;Apr 12;2021;0.695
Ireland;Apr 13;2021;0.694
Ireland;Apr 14;2021;0.694
Ireland;Apr 15;2021;0.695
Ireland;Apr 16;2021;0.694
Ireland;Apr 17;2021;0.7
Ireland;Apr 18;2021;0.702
Ireland;Apr 19;2021;0.703
Ireland;Apr 20;2021;0.703
Ireland;Apr 21;2021;0.703
Ireland;Apr 22;2021;0.704
Ireland;Apr 23;2021;0.704
Ireland;Apr 24;2021;0.706
Ireland;Apr 25;2021;0.706
Ireland;Apr 26;2021;0.707
Ireland;Apr 27;2021;0.709
Ireland;Apr 28;2021;0.709
Ireland;Apr 29;2021;0.711
Ireland;Apr 30;2021;0.711
Ireland;May 1;2021;0.713
Ireland;May 2;2021;0.713
Ireland;May 3;2021;0.717
Ireland;May 4;2021;0.722
Ireland;May 5;2021;0.725
Ireland;May 6;2021;0.726
Ireland;May 7;2021;0.726
Ireland;May 8;2021;0.727
Ireland;May 9;2021;0.727
Ireland;May 10;2021;0.728
Ireland;May 11;2021;0.729
Ireland;May 12;2021;0.73
Ireland;May 13;2021;0.728
Ireland;May 14;2021;0.728
Ireland;May 15;2021;0.732
Ireland;May 16;2021;0.732
Ireland;May 17;2021;0.742
Ireland;May 18;2021;0.741
Ireland;May 19;2021;0.742
Ireland;May 20;2021;0.742
Ireland;May 21;2021;0.741
Ireland;May 22;2021;0.742
Ireland;May 23;2021;0.752
Ireland;May 24;2021;0.755
Ireland;May 25;2021;0.756
Ireland;May 26;2021;0.756
Ireland;May 27;2021;0.757
Ireland;May 28;2021;0.757
Ireland;May 29;2021;0.757
Ireland;May 30;2021;0.756
Ireland;May 31;2021;0.758
Ireland;juin-01;2021;0.758
Ireland;juin-02;2021;0.755
Ireland;juin-03;2021;0.756
Ireland;juin-04;2021;0.756
Ireland;juin-05;2021;0.755
Ireland;juin-06;2021;0.759
Ireland;juin-07;2021;0.758
Ireland;juin-08;2021;0.77
Ireland;juin-09;2021;0.762
Ireland;juin-10;2021;0.76
Ireland;juin-11;2021;0.759
Ireland;juin-12;2021;0.76
Ireland;juin-13;2021;0.76
Ireland;juin-14;2021;0.763
Ireland;juin-15;2021;0.767
Ireland;juin-16;2021;0.766
Ireland;juin-17;2021;0.766
Ireland;juin-18;2021;0.766
Ireland;juin-19;2021;0.764
Ireland;juin-20;2021;0.765
Ireland;juin-21;2021;0.767
Ireland;juin-22;2021;0.771
Ireland;juin-23;2021;0.769
Ireland;juin-24;2021;0.768
Ireland;juin-25;2021;0.769
Ireland;juin-26;2021;0.769
Ireland;juin-27;2021;0.769
Ireland;juin-28;2021;0.769
Ireland;juin-29;2021;0.769
Ireland;juin-30;2021;0.769
Ireland;juil-01;2021;0.769
Ireland;juil-02;2021;0.769
Ireland;juil-03;2021;0.769
Ireland;juil-04;2021;0.769
Ireland;juil-05;2021;0.771
Ireland;juil-06;2021;0.771
Ireland;juil-07;2021;0.778
Ireland;juil-08;2021;0.778
Ireland;juil-09;2021;0.78
Ireland;juil-10;2021;0.788
Ireland;juil-11;2021;0.783
Ireland;juil-12;2021;0.783
Ireland;juil-13;2021;0.78
Ireland;juil-14;2021;0.779
Ireland;juil-15;2021;0.778
Ireland;juil-16;2021;0.777
Ireland;juil-17;2021;0.777
Ireland;juil-18;2021;0.773
Ireland;juil-19;2021;0.773
Ireland;juil-20;2021;0.773
Ireland;juil-21;2021;0.773
Ireland;juil-22;2021;0.773
Ireland;juil-23;2021;0.772
Ireland;juil-24;2021;0.771
Ireland;juil-25;2021;0.77
Ireland;juil-26;2021;0.768
Ireland;juil-27;2021;0.767
Ireland;juil-28;2021;0.764
Ireland;juil-29;2021;0.761
Ireland;juil-30;2021;0.76
Ireland;juil-31;2021;0.762
Ireland;Aug 1;2021;0.761
Ireland;Aug 2;2021;0.752
Ireland;Aug 3;2021;0.719
Ireland;Aug 4;2021;0.742
Ireland;Aug 5;2021;0.755
Ireland;Aug 6;2021;0.758
Ireland;Aug 7;2021;0.758
Ireland;Aug 8;2021;0.758
Ireland;Aug 9;2021;0.758
Ireland;Aug 10;2021;0.76
Ireland;Aug 11;2021;0.76
Ireland;Aug 12;2021;0.76
Ireland;Aug 13;2021;0.762
Ireland;Aug 14;2021;0.763
Ireland;Aug 15;2021;0.763
Ireland;Aug 16;2021;0.762
Ireland;Aug 17;2021;0.778
Ireland;Aug 18;2021;0.782
Ireland;Aug 19;2021;0.786
Ireland;Aug 20;2021;0.786
Ireland;Aug 21;2021;0.786
Ireland;Aug 22;2021;0.786
Ireland;Aug 23;2021;0.787
Ireland;Aug 24;2021;0.787
Ireland;Aug 25;2021;0.787
Ireland;Aug 26;2021;0.787
Ireland;Aug 27;2021;0.787
Ireland;Aug 28;2021;0.788
Ireland;Aug 29;2021;0.788
Ireland;Aug 30;2021;0.788
Ireland;Aug 31;2021;0.786
Ireland;sept-01;2021;0.786
Ireland;sept-02;2021;0.785
Ireland;sept-03;2021;0.784
Ireland;sept-04;2021;0.779
Ireland;sept-05;2021;0.779
Ireland;sept-06;2021;0.779
Ireland;sept-07;2021;0.778
Ireland;sept-08;2021;0.778
Ireland;sept-09;2021;0.779
Ireland;sept-10;2021;0.779
Ireland;sept-11;2021;0.78
Ireland;sept-12;2021;0.781
Ireland;sept-13;2021;0.782
Ireland;sept-14;2021;0.782
Ireland;sept-15;2021;0.782
Ireland;sept-16;2021;0.773
Ireland;sept-17;2021;0.774
Ireland;sept-18;2021;0.776
Ireland;sept-19;2021;0.776
Ireland;sept-20;2021;0.785
Ireland;sept-21;2021;0.786
Ireland;sept-22;2021;0.786
Ireland;sept-23;2021;0.786
Ireland;sept-24;2021;0.789
Ireland;sept-25;2021;0.789
Ireland;sept-26;2021;0.788
Ireland;sept-27;2021;0.786
Ireland;sept-28;2021;0.785
Ireland;sept-29;2021;0.785
Ireland;sept-30;2021;0.785
Ireland;oct-01;2021;0.786
Ireland;oct-02;2021;0.784
Ireland;oct-03;2021;0.782
Ireland;oct-04;2021;0.78
Ireland;oct-05;2021;0.78
Ireland;oct-06;2021;0.778
Ireland;oct-07;2021;0.778
Ireland;oct-08;2021;0.776
Ireland;oct-09;2021;0.776
Ireland;oct-10;2021;0.773
Ireland;oct-11;2021;0.771
Ireland;oct-12;2021;0.771
Ireland;oct-13;2021;0.773
Ireland;oct-14;2021;0.776
Ireland;oct-15;2021;0.776
Ireland;oct-16;2021;0.776
Ireland;oct-17;2021;0.776
Ireland;oct-18;2021;0.774
Ireland;oct-19;2021;0.774
Ireland;oct-20;2021;0.777
Ireland;oct-21;2021;0.776
Ireland;oct-22;2021;0.775
Ireland;oct-23;2021;0.774
Ireland;oct-24;2021;0.771
Ireland;oct-25;2021;0.769
Ireland;oct-26;2021;0.768
Ireland;oct-27;2021;0.767
Ireland;oct-28;2021;0.767
Ireland;oct-29;2021;0.765
Ireland;oct-30;2021;0.762
Ireland;oct-31;2021;0.76
Ireland;nov-01;2021;0.76
Ireland;nov-02;2021;0.757
Ireland;nov-03;2021;0.757
Ireland;nov-04;2021;0.757
Ireland;nov-05;2021;0.758
Ireland;nov-06;2021;0.758
Ireland;nov-07;2021;0.759
Ireland;nov-08;2021;0.757
Ireland;nov-09;2021;0.759
Ireland;nov-10;2021;0.758
Ireland;nov-11;2021;0.755
Ireland;nov-12;2021;0.751
Ireland;nov-13;2021;0.736
Ireland;nov-14;2021;0.747
Ireland;nov-15;2021;0.746
Ireland;nov-16;2021;0.745
Ireland;nov-17;2021;0.744
Ireland;nov-18;2021;0.744
Ireland;nov-19;2021;0.744
Ireland;nov-20;2021;0.739
Ireland;nov-21;2021;0.739
Ireland;nov-22;2021;0.738
Ireland;nov-23;2021;0.74
Ireland;nov-24;2021;0.738
Ireland;nov-25;2021;0.739
Ireland;nov-26;2021;0.737
Ireland;nov-27;2021;0.729
Ireland;nov-28;2021;0.725
Ireland;nov-29;2021;0.721
Ireland;nov-30;2021;0.709
Ireland;Dec 1;2021;0.692
Ireland;Dec 2;2021;0.682
Ireland;Dec 3;2021;0.675
Ireland;Dec 4;2021;0.673
Ireland;Dec 5;2021;0.678
Ireland;Dec 6;2021;0.67
Ireland;Dec 7;2021;0.672
Ireland;Dec 8;2021;0.671
Ireland;Dec 9;2021;0.672
Ireland;Dec 10;2021;0.671
Ireland;Dec 11;2021;0.672
Ireland;Dec 12;2021;0.671
Ireland;Dec 13;2021;0.668
Ireland;Dec 14;2021;0.629
Ireland;Dec 15;2021;0.618
Ireland;Dec 16;2021;0.642
Ireland;Dec 17;2021;0.643
Ireland;Dec 18;2021;0.643
Ireland;Dec 19;2021;0.633
Ireland;Dec 20;2021;0.632
Ireland;Dec 21;2021;0.631
Ireland;Dec 22;2021;0.634
Ireland;Dec 23;2021;0.628
Ireland;Dec 24;2021;0.628
Ireland;Dec 25;2021;0.624
Ireland;Dec 26;2021;0.623
Ireland;Dec 27;2021;0.631
Ireland;Dec 28;2021;0.63
Ireland;Dec 29;2021;0.636
Ireland;Dec 30;2021;0.639
UK;janv-01;2019;0.581
UK;janv-02;2019;0.589
UK;janv-03;2019;0.589
UK;janv-04;2019;0.589
UK;janv-05;2019;0.588
UK;janv-06;2019;0.587
UK;janv-07;2019;0.587
UK;janv-08;2019;0.586
UK;janv-09;2019;0.588
UK;janv-10;2019;0.604
UK;janv-11;2019;0.603
UK;janv-12;2019;0.597
UK;janv-13;2019;0.593
UK;janv-14;2019;0.593
UK;janv-15;2019;0.592
UK;janv-16;2019;0.588
UK;janv-17;2019;0.594
UK;janv-18;2019;0.589
UK;janv-19;2019;0.587
UK;janv-20;2019;0.586
UK;janv-21;2019;0.573
UK;janv-22;2019;0.568
UK;janv-23;2019;0.555
UK;janv-24;2019;0.546
UK;janv-25;2019;0.552
UK;janv-26;2019;0.554
UK;janv-27;2019;0.549
UK;janv-28;2019;0.551
UK;janv-29;2019;0.536
UK;janv-30;2019;0.491
UK;janv-31;2019;0.479
UK;Feb 1;2019;0.46
UK;Feb 2;2019;0.464
UK;Feb 3;2019;0.494
UK;Feb 4;2019;0.5
UK;Feb 5;2019;0.536
UK;Feb 6;2019;0.539
UK;Feb 7;2019;0.554
UK;Feb 8;2019;0.575
UK;Feb 9;2019;0.587
UK;Feb 10;2019;0.589
UK;Feb 11;2019;0.596
UK;Feb 12;2019;0.597
UK;Feb 13;2019;0.599
UK;Feb 14;2019;0.598
UK;Feb 15;2019;0.598
UK;Feb 16;2019;0.601
UK;Feb 17;2019;0.601
UK;Feb 18;2019;0.601
UK;Feb 19;2019;0.605
UK;Feb 20;2019;0.604
UK;Feb 21;2019;0.604
UK;Feb 22;2019;0.604
UK;Feb 23;2019;0.605
UK;Feb 24;2019;0.606
UK;Feb 25;2019;0.606
UK;Feb 26;2019;0.604
UK;Feb 27;2019;0.604
UK;Feb 28;2019;0.604
UK;mars-01;2019;0.604
UK;mars-02;2019;0.607
UK;mars-03;2019;0.607
UK;mars-04;2019;0.61
UK;mars-05;2019;0.61
UK;mars-06;2019;0.613
UK;mars-07;2019;0.619
UK;mars-08;2019;0.626
UK;mars-09;2019;0.625
UK;mars-10;2019;0.626
UK;mars-11;2019;0.624
UK;mars-12;2019;0.625
UK;mars-13;2019;0.628
UK;mars-14;2019;0.631
UK;mars-15;2019;0.63
UK;mars-16;2019;0.626
UK;mars-17;2019;0.635
UK;mars-18;2019;0.636
UK;mars-19;2019;0.636
UK;mars-20;2019;0.642
UK;mars-21;2019;0.645
UK;mars-22;2019;0.648
UK;mars-23;2019;0.647
UK;mars-24;2019;0.643
UK;mars-25;2019;0.643
UK;mars-26;2019;0.643
UK;mars-27;2019;0.644
UK;mars-28;2019;0.644
UK;mars-29;2019;0.643
UK;mars-30;2019;0.644
UK;mars-31;2019;0.644
UK;Apr 1;2019;0.645
UK;Apr 2;2019;0.641
UK;Apr 3;2019;0.643
UK;Apr 4;2019;0.644
UK;Apr 5;2019;0.644
UK;Apr 6;2019;0.641
UK;Apr 7;2019;0.642
UK;Apr 8;2019;0.642
UK;Apr 9;2019;0.643
UK;Apr 10;2019;0.643
UK;Apr 11;2019;0.644
UK;Apr 12;2019;0.642
UK;Apr 13;2019;0.643
UK;Apr 14;2019;0.646
UK;Apr 15;2019;0.647
UK;Apr 16;2019;0.647
UK;Apr 17;2019;0.544
UK;Apr 18;2019;0.576
UK;Apr 19;2019;0.589
UK;Apr 20;2019;0.603
UK;Apr 21;2019;0.604
UK;Apr 22;2019;0.623
UK;Apr 23;2019;0.622
UK;Apr 24;2019;0.625
UK;Apr 25;2019;0.629
UK;Apr 26;2019;0.632
UK;Apr 27;2019;0.668
UK;Apr 28;2019;0.669
UK;Apr 29;2019;0.669
UK;Apr 30;2019;0.669
UK;May 1;2019;0.669
UK;May 2;2019;0.687
UK;May 3;2019;0.686
UK;May 4;2019;0.691
UK;May 5;2019;0.695
UK;May 6;2019;0.703
UK;May 7;2019;0.692
UK;May 8;2019;0.692
UK;May 9;2019;0.693
UK;May 10;2019;0.694
UK;May 11;2019;0.693
UK;May 12;2019;0.693
UK;May 13;2019;0.692
UK;May 14;2019;0.694
UK;May 15;2019;0.695
UK;May 16;2019;0.696
UK;May 17;2019;0.697
UK;May 18;2019;0.697
UK;May 19;2019;0.698
UK;May 20;2019;0.698
UK;May 21;2019;0.7
UK;May 22;2019;0.699
UK;May 23;2019;0.71
UK;May 24;2019;0.716
UK;May 25;2019;0.721
UK;May 26;2019;0.734
UK;May 27;2019;0.734
UK;May 28;2019;0.734
UK;May 29;2019;0.734
UK;May 30;2019;0.737
UK;May 31;2019;0.735
UK;juin-01;2019;0.735
UK;juin-02;2019;0.732
UK;juin-03;2019;0.733
UK;juin-04;2019;0.733
UK;juin-05;2019;0.733
UK;juin-06;2019;0.734
UK;juin-07;2019;0.739
UK;juin-08;2019;0.739
UK;juin-09;2019;0.738
UK;juin-10;2019;0.733
UK;juin-11;2019;0.74
UK;juin-12;2019;0.743
UK;juin-13;2019;0.746
UK;juin-14;2019;0.747
UK;juin-15;2019;0.746
UK;juin-16;2019;0.748
UK;juin-17;2019;0.748
UK;juin-18;2019;0.749
UK;juin-19;2019;0.749
UK;juin-20;2019;0.749
UK;juin-21;2019;0.741
UK;juin-22;2019;0.74
UK;juin-23;2019;0.74
UK;juin-24;2019;0.74
UK;juin-25;2019;0.74
UK;juin-26;2019;0.739
UK;juin-27;2019;0.739
UK;juin-28;2019;0.738
UK;juin-29;2019;0.737
UK;juin-30;2019;0.737
UK;juil-01;2019;0.736
UK;juil-02;2019;0.736
UK;juil-03;2019;0.736
UK;juil-04;2019;0.736
UK;juil-05;2019;0.735
UK;juil-06;2019;0.728
UK;juil-07;2019;0.735
UK;juil-08;2019;0.734
UK;juil-09;2019;0.733
UK;juil-10;2019;0.732
UK;juil-11;2019;0.732
UK;juil-12;2019;0.729
UK;juil-13;2019;0.729
UK;juil-14;2019;0.724
UK;juil-15;2019;0.712
UK;juil-16;2019;0.701
UK;juil-17;2019;0.698
UK;juil-18;2019;0.699
UK;juil-19;2019;0.699
UK;juil-20;2019;0.699
UK;juil-21;2019;0.698
UK;juil-22;2019;0.698
UK;juil-23;2019;0.694
UK;juil-24;2019;0.692
UK;juil-25;2019;0.691
UK;juil-26;2019;0.691
UK;juil-27;2019;0.692
UK;juil-28;2019;0.692
UK;juil-29;2019;0.692
UK;juil-30;2019;0.692
UK;juil-31;2019;0.691
UK;Aug 1;2019;0.679
UK;Aug 2;2019;0.68
UK;Aug 3;2019;0.672
UK;Aug 4;2019;0.671
UK;Aug 5;2019;0.671
UK;Aug 6;2019;0.673
UK;Aug 7;2019;0.683
UK;Aug 8;2019;0.678
UK;Aug 9;2019;0.68
UK;Aug 10;2019;0.677
UK;Aug 11;2019;0.671
UK;Aug 12;2019;0.663
UK;Aug 13;2019;0.664
UK;Aug 14;2019;0.664
UK;Aug 15;2019;0.659
UK;Aug 16;2019;0.649
UK;Aug 17;2019;0.661
UK;Aug 18;2019;0.68
UK;Aug 19;2019;0.68
UK;Aug 20;2019;0.68
UK;Aug 21;2019;0.68
UK;Aug 22;2019;0.68
UK;Aug 23;2019;0.681
UK;Aug 24;2019;0.681
UK;Aug 25;2019;0.681
UK;Aug 26;2019;0.681
UK;Aug 27;2019;0.68
UK;Aug 28;2019;0.68
UK;Aug 29;2019;0.68
UK;Aug 30;2019;0.68
UK;Aug 31;2019;0.679
UK;sept-01;2019;0.679
UK;sept-02;2019;0.678
UK;sept-03;2019;0.665
UK;sept-04;2019;0.655
UK;sept-05;2019;0.653
UK;sept-06;2019;0.661
UK;sept-07;2019;0.659
UK;sept-08;2019;0.658
UK;sept-09;2019;0.659
UK;sept-10;2019;0.661
UK;sept-11;2019;0.663
UK;sept-12;2019;0.664
UK;sept-13;2019;0.666
UK;sept-14;2019;0.662
UK;sept-15;2019;0.662
UK;sept-16;2019;0.662
UK;sept-17;2019;0.662
UK;sept-18;2019;0.663
UK;sept-19;2019;0.663
UK;sept-20;2019;0.663
UK;sept-21;2019;0.663
UK;sept-22;2019;0.663
UK;sept-23;2019;0.663
UK;sept-24;2019;0.663
UK;sept-25;2019;0.664
UK;sept-26;2019;0.664
UK;sept-27;2019;0.663
UK;sept-28;2019;0.666
UK;sept-29;2019;0.665
UK;sept-30;2019;0.662
UK;oct-01;2019;0.664
UK;oct-02;2019;0.665
UK;oct-03;2019;0.664
UK;oct-04;2019;0.664
UK;oct-05;2019;0.664
UK;oct-06;2019;0.664
UK;oct-07;2019;0.665
UK;oct-08;2019;0.664
UK;oct-09;2019;0.668
UK;oct-10;2019;0.665
UK;oct-11;2019;0.654
UK;oct-12;2019;0.654
UK;oct-13;2019;0.655
UK;oct-14;2019;0.659
UK;oct-15;2019;0.657
UK;oct-16;2019;0.657
UK;oct-17;2019;0.656
UK;oct-18;2019;0.657
UK;oct-19;2019;0.66
UK;oct-20;2019;0.655
UK;oct-21;2019;0.655
UK;oct-22;2019;0.654
UK;oct-23;2019;0.654
UK;oct-24;2019;0.652
UK;oct-25;2019;0.652
UK;oct-26;2019;0.65
UK;oct-27;2019;0.651
UK;oct-28;2019;0.651
UK;oct-29;2019;0.65
UK;oct-30;2019;0.649
UK;oct-31;2019;0.649
UK;nov-01;2019;0.646
UK;nov-02;2019;0.645
UK;nov-03;2019;0.643
UK;nov-04;2019;0.641
UK;nov-05;2019;0.637
UK;nov-06;2019;0.627
UK;nov-07;2019;0.626
UK;nov-08;2019;0.623
UK;nov-09;2019;0.62
UK;nov-10;2019;0.619
UK;nov-11;2019;0.618
UK;nov-12;2019;0.618
UK;nov-13;2019;0.619
UK;nov-14;2019;0.62
UK;nov-15;2019;0.62
UK;nov-16;2019;0.622
UK;nov-17;2019;0.619
UK;nov-18;2019;0.619
UK;nov-19;2019;0.614
UK;nov-20;2019;0.612
UK;nov-21;2019;0.611
UK;nov-22;2019;0.6
UK;nov-23;2019;0.592
UK;nov-24;2019;0.587
UK;nov-25;2019;0.587
UK;nov-26;2019;0.585
UK;nov-27;2019;0.573
UK;nov-28;2019;0.573
UK;nov-29;2019;0.574
UK;nov-30;2019;0.575
UK;Dec 1;2019;0.573
UK;Dec 2;2019;0.571
UK;Dec 3;2019;0.571
UK;Dec 4;2019;0.572
UK;Dec 5;2019;0.574
UK;Dec 6;2019;0.573
UK;Dec 7;2019;0.573
UK;Dec 8;2019;0.554
UK;Dec 9;2019;0.56
UK;Dec 10;2019;0.55
UK;Dec 11;2019;0.547
UK;Dec 12;2019;0.528
UK;Dec 13;2019;0.512
UK;Dec 14;2019;0.511
UK;Dec 15;2019;0.511
UK;Dec 16;2019;0.509
UK;Dec 17;2019;0.504
UK;Dec 18;2019;0.51
UK;Dec 19;2019;0.509
UK;Dec 20;2019;0.508
UK;Dec 21;2019;0.508
UK;Dec 22;2019;0.504
UK;Dec 23;2019;0.513
UK;Dec 24;2019;0.524
UK;Dec 25;2019;0.524
UK;Dec 26;2019;0.52
UK;Dec 27;2019;0.522
UK;Dec 28;2019;0.521
UK;Dec 29;2019;0.52
UK;Dec 30;2019;0.52
UK;Dec 31;2019;0.517
UK;janv-01;2020;0.518
UK;janv-02;2020;0.524
UK;janv-03;2020;0.525
UK;janv-04;2020;0.525
UK;janv-05;2020;0.529
UK;janv-06;2020;0.528
UK;janv-07;2020;0.525
UK;janv-08;2020;0.527
UK;janv-09;2020;0.519
UK;janv-10;2020;0.52
UK;janv-11;2020;0.551
UK;janv-12;2020;0.57
UK;janv-13;2020;0.574
UK;janv-14;2020;0.574
UK;janv-15;2020;0.573
UK;janv-16;2020;0.574
UK;janv-17;2020;0.575
UK;janv-18;2020;0.576
UK;janv-19;2020;0.576
UK;janv-20;2020;0.576
UK;janv-21;2020;0.578
UK;janv-22;2020;0.578
UK;janv-23;2020;0.578
UK;janv-24;2020;0.58
UK;janv-25;2020;0.578
UK;janv-26;2020;0.578
UK;janv-27;2020;0.587
UK;janv-28;2020;0.585
UK;janv-29;2020;0.588
UK;janv-30;2020;0.588
UK;janv-31;2020;0.589
UK;Feb 1;2020;0.59
UK;Feb 2;2020;0.59
UK;Feb 3;2020;0.589
UK;Feb 4;2020;0.588
UK;Feb 5;2020;0.586
UK;Feb 6;2020;0.585
UK;Feb 7;2020;0.585
UK;Feb 8;2020;0.583
UK;Feb 9;2020;0.582
UK;Feb 10;2020;0.581
UK;Feb 11;2020;0.579
UK;Feb 12;2020;0.578
UK;Feb 13;2020;0.579
UK;Feb 14;2020;0.577
UK;Feb 15;2020;0.569
UK;Feb 16;2020;0.569
UK;Feb 17;2020;0.557
UK;Feb 18;2020;0.557
UK;Feb 19;2020;0.56
UK;Feb 20;2020;0.562
UK;Feb 21;2020;0.57
UK;Feb 22;2020;0.568
UK;Feb 23;2020;0.565
UK;Feb 24;2020;0.563
UK;Feb 25;2020;0.559
UK;Feb 26;2020;0.555
UK;Feb 27;2020;0.556
UK;Feb 28;2020;0.56
UK;Feb 29;2020;0.558
UK;mars-01;2020;0.561
UK;mars-02;2020;0.561
UK;mars-03;2020;0.563
UK;mars-04;2020;0.563
UK;mars-05;2020;0.565
UK;mars-06;2020;0.56
UK;mars-07;2020;0.561
UK;mars-08;2020;0.56
UK;mars-09;2020;0.567
UK;mars-10;2020;0.568
UK;mars-11;2020;0.568
UK;mars-12;2020;0.568
UK;mars-13;2020;0.568
UK;mars-14;2020;0.567
UK;mars-15;2020;0.568
UK;mars-16;2020;0.567
UK;mars-17;2020;0.568
UK;mars-18;2020;0.566
UK;mars-19;2020;0.566
UK;mars-20;2020;0.565
UK;mars-21;2020;0.565
UK;mars-22;2020;0.568
UK;mars-23;2020;0.568
UK;mars-24;2020;0.567
UK;mars-25;2020;0.567
UK;mars-26;2020;0.567
UK;mars-27;2020;0.567
UK;mars-28;2020;0.568
UK;mars-29;2020;0.572
UK;mars-30;2020;0.573
UK;mars-31;2020;0.575
UK;Apr 1;2020;0.577
UK;Apr 2;2020;0.578
UK;Apr 3;2020;0.579
UK;Apr 4;2020;0.584
UK;Apr 5;2020;0.59
UK;Apr 6;2020;0.587
UK;Apr 7;2020;0.591
UK;Apr 8;2020;0.594
UK;Apr 9;2020;0.595
UK;Apr 10;2020;0.592
UK;Apr 11;2020;0.592
UK;Apr 12;2020;0.596
UK;Apr 13;2020;0.598
UK;Apr 14;2020;0.601
UK;Apr 15;2020;0.601
UK;Apr 16;2020;0.604
UK;Apr 17;2020;0.606
UK;Apr 18;2020;0.608
UK;Apr 19;2020;0.609
UK;Apr 20;2020;0.61
UK;Apr 21;2020;0.61
UK;Apr 22;2020;0.609
UK;Apr 23;2020;0.611
UK;Apr 24;2020;0.612
UK;Apr 25;2020;0.614
UK;Apr 26;2020;0.614
UK;Apr 27;2020;0.614
UK;Apr 28;2020;0.617
UK;Apr 29;2020;0.623
UK;Apr 30;2020;0.635
UK;May 1;2020;0.636
UK;May 2;2020;0.645
UK;May 3;2020;0.648
UK;May 4;2020;0.654
UK;May 5;2020;0.656
UK;May 6;2020;0.656
UK;May 7;2020;0.657
UK;May 8;2020;0.657
UK;May 9;2020;0.656
UK;May 10;2020;0.656
UK;May 11;2020;0.656
UK;May 12;2020;0.657
UK;May 13;2020;0.658
UK;May 14;2020;0.662
UK;May 15;2020;0.672
UK;May 16;2020;0.682
UK;May 17;2020;0.682
UK;May 18;2020;0.683
UK;May 19;2020;0.684
UK;May 20;2020;0.682
UK;May 21;2020;0.68
UK;May 22;2020;0.679
UK;May 23;2020;0.676
UK;May 24;2020;0.676
UK;May 25;2020;0.676
UK;May 26;2020;0.676
UK;May 27;2020;0.676
UK;May 28;2020;0.676
UK;May 29;2020;0.676
UK;May 30;2020;0.676
UK;May 31;2020;0.676
UK;juin-01;2020;0.676
UK;juin-02;2020;0.676
